order_id,classe_real,classe_predita,probabilidade_predita,prob_0,prob_2
0b38c479-e987-415b-b66e-31456f70a23f,2,2,1.0,0.0,1.0
3e0a8f1b-3cd6-4d64-90e3-6b38dc368925,0,0,0.95,0.95,0.05
2b346206-f661-4438-8ecf-cfedaa115b79,2,2,0.99,0.01,0.99
1debe0ab-316c-425d-9ff4-2a1b32ab9142,2,2,1.0,0.0,1.0
7e3b5d6f-8105-4be1-bcd5-92f42268353c,0,0,0.96,0.96,0.04
6d80d5d3-a8d5-44e9-9b27-0ffdf13805ae,2,2,0.99,0.01,0.99
bf9c2576-d522-4c54-b0ae-1f53a9ba16e5,2,2,0.96,0.04,0.96
815dcebf-ab57-433c-9c4d-319d3d9fffa0,2,2,1.0,0.0,1.0
e5aa4603-e197-49d9-9163-17367ccdb593,0,0,0.97,0.97,0.03
e7b5b5f9-c93e-4e1b-b107-06ec7dd6819e,0,0,0.93,0.93,0.07
884813fb-7ed1-41db-8c73-b54f9f17935b,2,2,0.99,0.01,0.99
f627a4a7-eade-4b53-9f84-a4c2a434b882,2,2,1.0,0.0,1.0
101ef259-13b0-468d-b2c8-10ae8814ec92,2,2,1.0,0.0,1.0
d019c14d-3758-466e-80f8-654f58849afe,2,2,0.98,0.02,0.98
e69fc9cc-7dca-453e-8a7b-b679ecfcbf46,2,2,1.0,0.0,1.0
1d0d81fe-0607-4504-8cbe-ae467f629dde,0,0,0.98,0.98,0.02
0df029c5-a5d1-401b-8a52-e549f74c7402,2,2,1.0,0.0,1.0
4420ca5c-6d05-45f9-8a60-5afecd01aad0,2,2,1.0,0.0,1.0
e46a4160-fd7b-41f6-afa4-79488bb33367,2,2,1.0,0.0,1.0
20567901-3343-4584-93a0-1e44795f1412,2,2,0.98,0.02,0.98
6b1681cb-cc46-4958-bcd6-7aeeb3654f28,2,2,1.0,0.0,1.0
d9567c55-07a5-4421-8f3b-71f01551cde3,2,2,1.0,0.0,1.0
48e6b7ca-019c-4bb7-9805-b712919b255c,2,2,1.0,0.0,1.0
687383c4-f4dc-4e42-8fbe-fa4a362a6731,2,2,1.0,0.0,1.0
c8c4d2ec-be00-4a78-b0f0-a4c1d7c8dabe,2,2,0.97,0.03,0.97
b4cd2028-5d2a-469c-ba4a-925b4f8ca5d9,2,2,1.0,0.0,1.0
02f90cd7-c6a0-42c2-843d-0c300770ce21,2,2,1.0,0.0,1.0
0caffb67-7c88-471c-b302-6d4cf3b4a68f,2,2,0.99,0.01,0.99
a757a8e0-756e-4909-a84a-7954604edcd5,2,2,0.99,0.01,0.99
e177452f-cde6-487c-834b-7aec4306cb6e,0,0,0.96,0.96,0.04
1fbb3a7c-c6cc-4621-a6fc-2242ac06c620,2,2,1.0,0.0,1.0
16ea84a9-a3fe-4602-a552-3ec6912d97a4,2,2,1.0,0.0,1.0
06c74ff9-044a-4e95-a76e-324ccb86a255,0,0,0.96,0.96,0.04
45b4a440-5fc6-4c29-b3d8-682bf3f49de3,2,2,0.99,0.01,0.99
78c375ee-1f71-49eb-8d79-7b01e48e52aa,2,2,0.99,0.01,0.99
b0e79df8-426d-4310-87a9-cf1150303880,2,2,1.0,0.0,1.0
a23debd8-f350-496e-a6df-147067d0d1a0,2,2,0.99,0.01,0.99
69091c61-e662-4b89-a265-9298d8e2c44a,2,2,1.0,0.0,1.0
39fb6944-6b73-4a01-b697-93e1de999ee9,0,0,0.97,0.97,0.03
a591b02d-6c39-4cca-b78d-4917d63a4c76,2,2,1.0,0.0,1.0
50cd798c-c82a-45af-8bac-eb5ff3a6fb71,2,2,1.0,0.0,1.0
b5ddc39f-9ce1-47a7-965d-3e5db3d8f68e,2,2,0.99,0.01,0.99
d9b87f5b-1463-4647-8918-7472cf9ee641,2,2,1.0,0.0,1.0
d7f690a0-c1c2-4b36-b05f-2b7e641ea1ac,0,0,0.94,0.94,0.06
c568b944-5a01-4be8-8238-4d6c2b8c0531,2,2,1.0,0.0,1.0
6db783fb-047c-4eb6-991b-77c24580e2d6,2,2,1.0,0.0,1.0
c355748b-d0f3-4f81-8bd6-2d19f2321308,2,2,0.99,0.01,0.99
ce71ff2d-e72b-497f-952d-22052c47515f,2,2,1.0,0.0,1.0
b6fdd499-2a33-42e2-925b-8e579d995c8b,2,2,0.99,0.01,0.99
c1e96462-2ccc-47bc-ad7a-3a8c3f73f0e0,2,2,1.0,0.0,1.0
b6c934c9-cb5a-46a6-b5fb-5f967dee706a,2,2,0.98,0.02,0.98
528585ac-db68-4722-8e3b-0265637f8ba0,2,2,1.0,0.0,1.0
2fd93841-3fdb-47d0-9bb4-2b82cfb199dd,0,0,0.98,0.98,0.02
9901785d-0dc5-4646-8b7e-33cd1bab36c4,2,2,1.0,0.0,1.0
65909f81-1d5f-4c27-bb81-d52ef8e8d932,2,2,1.0,0.0,1.0
3d4acee4-d4c6-40b5-ab09-03f84eb3571a,2,2,0.99,0.01,0.99
7b26d861-df7f-49a4-972d-3ed49942e809,2,2,0.91,0.09,0.91
e6235c52-5c05-49fd-a168-7564d4f29aa3,2,2,1.0,0.0,1.0
31b3da22-c248-4652-8432-ebe46f539886,0,0,0.95,0.95,0.05
e20c930b-cf54-460f-9ff0-270ce20cc795,2,2,1.0,0.0,1.0
f7bd22f8-a878-4b41-a221-4751e1bd9e99,2,2,0.99,0.01,0.99
446ef357-a138-4935-9748-9d3aa1c8879b,0,0,0.98,0.98,0.02
635833c1-7fcc-4471-a390-716d63c6e2fb,2,2,0.99,0.01,0.99
8d7bcf40-13e6-4878-b2e2-189fe03d4c9e,2,2,1.0,0.0,1.0
229c830c-4e00-4ef8-a504-e78087a78cda,2,2,1.0,0.0,1.0
1acaacb5-7adf-48fc-a7d6-d8e752febecb,2,2,1.0,0.0,1.0
a0218d43-c5ac-45b5-a508-e2cb5fe16ea2,2,2,0.99,0.01,0.99
ef5ed5ee-35ee-427a-9b6f-1824ac641d24,0,0,0.96,0.96,0.04
95ed769c-139a-4e49-acf9-6412efa9d849,2,2,1.0,0.0,1.0
f2105241-6395-4a9f-ab7c-9f7eaa437b56,2,2,0.99,0.01,0.99
3c8c2ac3-fd9e-4d34-be63-76a722fe093e,2,2,0.99,0.01,0.99
6510f17b-d537-4ace-b87c-ab84a0f1e84a,2,2,1.0,0.0,1.0
b8ecae99-fbc1-4b68-9d5f-a8aa460c60dd,2,2,1.0,0.0,1.0
39b91740-f8fa-42cd-b258-5b5579f0b752,2,2,1.0,0.0,1.0
7fbf2026-7368-4c6c-9ab3-b9e605381f32,2,2,1.0,0.0,1.0
619953e4-cc6b-4413-ad7e-15fc932aa609,2,2,1.0,0.0,1.0
f8d9f119-c25b-4e51-815a-ba198e15e664,2,2,1.0,0.0,1.0
544bcf4c-c2a5-47a7-8989-cadf8e04555f,0,0,0.99,0.99,0.01
8b2af3b0-192e-4c14-a017-1e43615e7a55,2,2,1.0,0.0,1.0
77227b79-3bf2-4cc0-b3c1-70d802473f80,0,0,0.99,0.99,0.01
c6dc7d35-d5f5-4090-8b85-27f83e64d306,2,2,1.0,0.0,1.0
ce967053-cc15-4b71-bc47-23ebae76ce2d,2,2,0.99,0.01,0.99
0076db79-6c9d-45a2-8152-7cfff23e14c9,2,2,1.0,0.0,1.0
fee8050e-72b8-4297-95ea-cd7cd5ef97b1,2,2,1.0,0.0,1.0
e426583b-88f2-45e6-a83e-ea49edfc3b5b,2,2,1.0,0.0,1.0
cbbe2c8a-eeab-4d73-8ae1-d46dd6091468,2,2,0.99,0.01,0.99
ccc09d16-3d14-45c1-95d6-bcf816ebcb4a,2,2,1.0,0.0,1.0
53a97e4b-283b-4cd1-a381-dd05b4e469cd,2,2,0.98,0.02,0.98
bcfe192e-89d2-40c9-81d6-483e7dad7cbc,2,2,1.0,0.0,1.0
640a5635-bd7f-4101-a284-68c68018fe83,2,2,1.0,0.0,1.0
fc694c46-c80e-44d1-926f-d5a468eefa1a,2,2,1.0,0.0,1.0
53ad201f-3646-439a-96e9-05d1d8eab504,2,2,1.0,0.0,1.0
146355e9-fa55-4e68-b11a-640b6e188ab6,2,2,1.0,0.0,1.0
0b13900b-fd0f-4e4e-a853-4d86dc62f715,0,0,0.96,0.96,0.04
ebf9b471-3986-42a2-b47d-823f06155719,2,2,0.99,0.01,0.99
a0bf52a2-c18d-4088-ab1f-4f3c7d28af90,2,2,1.0,0.0,1.0
3f53ef69-f54a-4bcf-9744-4ce2acb07acc,2,2,0.98,0.02,0.98
ade83702-f3ec-4668-a271-63f8a8f5062d,2,2,0.96,0.04,0.96
8837b145-32ee-4a83-8b44-cb9f154be217,2,2,1.0,0.0,1.0
9c248dab-772c-4a0d-8663-bb986c4e8390,2,2,0.98,0.02,0.98
c0bf0e5b-349f-4364-9ebd-87032a1bf9b9,2,2,0.98,0.02,0.98
5f9d6b18-393c-495e-bdf2-b22642da1620,0,0,0.96,0.96,0.04
442abc3b-399c-42fe-a8dc-915ce2bfeee5,2,2,1.0,0.0,1.0
1bff8284-87f4-43b0-bb87-7cb4c8f28a49,2,2,0.98,0.02,0.98
b028d488-9ee5-4d5c-a00d-bc205e9dad62,2,2,1.0,0.0,1.0
42183ff5-ee58-45a6-a02b-b7d01cec6431,2,2,0.98,0.02,0.98
366d2fee-9ff1-4b68-8835-be91a99b9475,2,2,1.0,0.0,1.0
85168f19-7fb0-424f-abdc-3a2b7d2075f6,2,2,1.0,0.0,1.0
a8e71e62-4056-4e39-aa8f-e308d8b43eba,2,2,0.98,0.02,0.98
984fd7b2-de0a-4393-93c1-cb2c10e6f3dc,2,2,0.99,0.01,0.99
ac2d4910-dbce-40b3-a277-796563e7fdd4,2,2,1.0,0.0,1.0
e020c02c-58c9-44ff-8088-ab988ea060f3,2,2,1.0,0.0,1.0
a45a48ff-0f25-43b6-b994-dd2f21cdcf4d,0,0,0.89,0.89,0.11
692eb6ee-1613-4b8f-b53c-0d672f5a2518,2,2,1.0,0.0,1.0
351c97fc-878f-4ff9-a1c2-b266241513a0,2,2,0.99,0.01,0.99
c37af96e-c5fa-42d6-ad55-b12bcd6999a8,2,2,0.98,0.02,0.98
64bf1f0c-bf93-458a-b039-d1e1407138fe,2,2,0.98,0.02,0.98
0c727e6c-7469-45ec-9c6e-d83736565a6f,0,0,0.99,0.99,0.01
9e625292-8cba-4871-80e9-b38a40ae9864,2,2,1.0,0.0,1.0
094db512-3d00-46e7-b416-a1812c59d545,2,2,1.0,0.0,1.0
af8f74c2-18f4-477d-8dfe-69bd44c93bdd,2,2,0.99,0.01,0.99
667fe753-e0b0-41ad-b6e0-22bfee457d58,2,2,1.0,0.0,1.0
23d4e6ce-f0f2-4c05-aae8-26d2a250dd0f,2,2,1.0,0.0,1.0
4f341073-de6a-4fdb-ae5f-c3ca7ea54449,2,2,1.0,0.0,1.0
a7c3c7c2-3419-4317-b70f-79fb1043ed3f,2,2,1.0,0.0,1.0
3516f44f-89b4-4bb8-b00b-8d2bbec343d8,2,2,0.99,0.01,0.99
157946ef-f037-4d93-a7ac-814796b3c124,2,2,1.0,0.0,1.0
af05e2da-3bf3-4872-905a-feb22038198a,2,2,1.0,0.0,1.0
0b84fb2b-5d33-4ba7-87a0-9672d6f12dd6,2,2,0.96,0.04,0.96
db8938d0-c892-4586-bd1c-6db501771a31,2,2,1.0,0.0,1.0
ae219e59-af7d-4074-94ea-8af0d87c6fba,2,2,1.0,0.0,1.0
abbc229e-2d6e-4fe6-b608-a793ceafeb20,2,2,0.99,0.01,0.99
93ba4d0f-4ef4-45a1-a36e-c853a47d549d,0,0,0.91,0.91,0.09
1d136d45-8a0a-4e33-b89e-276495fb53fe,2,2,1.0,0.0,1.0
424fc790-5a22-495c-98cd-df42ac7d73dd,2,2,1.0,0.0,1.0
734060bb-9678-4f83-bce7-8a1a80cf6101,2,2,1.0,0.0,1.0
49c785d7-6865-4031-b2e5-c1d907230db4,2,2,0.98,0.02,0.98
cacc1b3b-6e72-4fb5-b899-4f47d5480d61,2,2,1.0,0.0,1.0
f497d6a7-06c0-4ccf-b691-bb3d285ee5c3,2,2,0.99,0.01,0.99
1dc49a42-8a4c-49bd-88f1-e04c7803605e,2,2,0.98,0.02,0.98
3795ac6a-f44f-4a0e-8fb3-ce216321f6fc,2,2,1.0,0.0,1.0
a845d8ce-8ad6-4438-9504-4439d902592a,2,2,0.99,0.01,0.99
81e5ad4b-2953-41ef-bb60-f8e1d70ff014,2,2,0.99,0.01,0.99
af142418-1160-4790-b999-bf436120eb26,2,2,0.98,0.02,0.98
9ba812e5-b996-4b24-94e8-8c60a9f6e559,0,0,0.97,0.97,0.03
63169edd-baef-4c52-8f72-2adb57ecbf88,2,2,0.99,0.01,0.99
329731d3-5e52-4231-9f83-c540640ba9c0,0,0,0.93,0.93,0.07
6449eade-b70b-4669-85c5-0f5d8cac292d,2,2,1.0,0.0,1.0
75fb2200-3a84-41c7-9b57-a9083e6b3aa3,2,2,1.0,0.0,1.0
ecc20dc9-a87a-4e90-b9ec-af3ea211c62d,2,2,1.0,0.0,1.0
b0bcb552-73b8-4c46-ba21-4dad96335e55,2,2,1.0,0.0,1.0
47ac7f30-1a94-484b-9576-ba13fd171a33,0,0,0.96,0.96,0.04
e1aa76f8-fa09-4263-9ca5-e34f186a7d75,2,2,1.0,0.0,1.0
cbb5a24d-60b4-459d-b1f2-027a72a5a713,2,2,0.97,0.03,0.97
da58bb83-fb5a-43bd-b981-672fee404a6d,2,2,1.0,0.0,1.0
8017d567-4927-422f-819a-2fe7e6d17edd,2,2,1.0,0.0,1.0
150f1b17-5027-49ee-a45c-7815f494b6e8,0,0,0.98,0.98,0.02
b20818e9-cfdf-4192-81d2-4be2e206383c,2,2,1.0,0.0,1.0
4bc61e89-c858-4559-98d0-2d3ca4fdac47,2,2,0.98,0.02,0.98
4a73a2d5-c1a0-4be2-9aae-41eefd67cd97,0,0,0.98,0.98,0.02
905aeb2b-8205-4223-9bba-da986c8ebc63,2,2,1.0,0.0,1.0
aad05292-ba2d-43c6-8453-9149abd8a09e,2,2,1.0,0.0,1.0
a13ff777-c614-4de9-9b56-ac65e8b63812,2,2,1.0,0.0,1.0
f0cdc5a5-2f60-4fd1-9c62-d3c164c1dc86,2,2,0.99,0.01,0.99
418ff2f1-be65-4d6d-89f7-6a7f02659ffa,2,2,1.0,0.0,1.0
360da876-b8c2-498d-8e46-ed6c5e1da711,2,2,1.0,0.0,1.0
ac6aff83-a86d-4d76-aecd-f44ebf652a6e,0,0,0.93,0.93,0.07
6830af74-3a41-4aa3-a44c-1abe8a1000e3,2,2,1.0,0.0,1.0
cdf25dd2-3f20-48ab-b5f7-e33eb7ee234a,2,2,0.99,0.01,0.99
3202f63b-113a-43ba-a7d1-d5f8fb7ff9a6,0,0,0.98,0.98,0.02
40bdf38c-87c0-49c2-94f7-d1e96459caed,2,2,1.0,0.0,1.0
b481c88a-ef6f-466f-8086-ea6884a305f2,2,2,1.0,0.0,1.0
362bfdb2-3208-45a8-af70-413deba578ce,2,2,1.0,0.0,1.0
92af4091-b298-4725-a774-54347f40916a,2,2,0.99,0.01,0.99
18f92b6a-1f3d-4206-9a13-34efe4ba31f8,2,2,1.0,0.0,1.0
97c3149a-c262-4dc9-b6e2-07909f3f032a,2,2,1.0,0.0,1.0
cb6fd4f5-ccc7-49e8-b3c8-c1e151d102f1,2,2,0.88,0.12,0.88
4833c85e-3005-4b74-8ab7-a47c04672b67,2,2,1.0,0.0,1.0
c9d27da8-c617-49f7-9e7c-dd91668723d7,2,2,1.0,0.0,1.0
df85ebb6-2f60-477a-9f41-0c50226bde34,0,0,0.99,0.99,0.01
43cf8246-1599-4ff6-86ac-e5ff2d39c0af,2,2,1.0,0.0,1.0
045980c1-c205-49e2-bd85-b5166acbd3ca,0,0,0.97,0.97,0.03
789f899f-0d70-49c8-a523-634fb800b063,2,2,1.0,0.0,1.0
cf01aef1-5c9c-4332-ad21-b32dfc812b1c,2,2,1.0,0.0,1.0
75bf4bda-4c01-4156-84da-5797bbc010a9,2,2,0.99,0.01,0.99
77aba384-b30c-4202-997d-0cfacd98bba9,2,2,0.99,0.01,0.99
d5aebc93-a0f6-40d0-8ab5-1268ed8ee8bd,2,2,0.97,0.03,0.97
db1d2741-11cf-40c5-bcc2-837afeea6ff3,2,2,1.0,0.0,1.0
8131be92-41a2-472a-a396-5e71e3b42e0f,2,2,1.0,0.0,1.0
5ee0ad02-b5dc-4536-96ec-0d7e3e86b25a,2,2,1.0,0.0,1.0
0112762c-5567-46e3-a95d-43599da55f90,2,2,0.99,0.01,0.99
4852dab4-3d3f-4d9d-8dde-77fc988d12f9,2,2,1.0,0.0,1.0
9c79fa3a-e232-4420-b608-ca1bfb73c4ae,0,0,0.98,0.98,0.02
4caf9468-fe74-44b0-b2f4-9d4f20c3df31,2,2,1.0,0.0,1.0
de4cd256-e7e9-41e5-a979-ac1efb2fcb95,2,2,1.0,0.0,1.0
ce608c15-4160-46d9-98d8-05b2ae6b4556,2,2,1.0,0.0,1.0
c62a6718-1e71-49b9-9f2f-c8ee1616af1d,2,2,1.0,0.0,1.0
9db0ddbe-9fd3-4274-be40-7e921f24463d,2,2,1.0,0.0,1.0
97b767c0-4979-4fe8-9678-df0ea178551e,2,2,1.0,0.0,1.0
2670490a-f8af-4fed-b474-e57d3a9a2ccd,2,2,1.0,0.0,1.0
fb24f0b8-22e6-4757-bb7d-83db3bd3b0bc,2,2,0.99,0.01,0.99
3204615f-a6fb-4282-8fb0-2c9372adea4f,2,2,1.0,0.0,1.0
9febff2c-79d4-4a04-a104-e9b3a3a6f53f,2,2,0.98,0.02,0.98
84506fe4-7769-4505-a4d5-cc32768d226f,2,2,0.98,0.02,0.98
7e0711be-6ae8-4f41-bdd3-039d3d93a40a,2,2,1.0,0.0,1.0
29534ca0-9cc4-49e7-ad77-97140d14d33b,2,2,1.0,0.0,1.0
e9bf4b5b-8ba5-4235-b908-35219a76b124,2,2,1.0,0.0,1.0
888b7762-7759-41c8-8703-ab127d493b08,2,2,1.0,0.0,1.0
f7367d0b-6a47-4d6d-8592-e972da31e07d,2,2,0.99,0.01,0.99
80a127d5-27d9-4b15-8a27-ed19936e4f56,2,2,1.0,0.0,1.0
d3853036-2bc2-4bf8-b566-b821ee482cdc,2,2,1.0,0.0,1.0
e54279d1-8f51-4822-ba88-8cd436b29709,2,2,1.0,0.0,1.0
56b13202-0f18-4f2c-ab06-2d9b568e2f69,0,0,0.98,0.98,0.02
0d07c0b8-370b-4ceb-934d-0e8c9c703bcc,2,2,0.99,0.01,0.99
64404bd2-5354-455c-842d-2ac61dabf370,2,2,1.0,0.0,1.0
7554bd0e-dcf3-4b7f-b09a-f20d3a34f4f9,2,2,1.0,0.0,1.0
911e4b05-e150-45ba-8279-d474fb371381,2,2,0.99,0.01,0.99
bc08fbca-360d-48d5-bcd7-c89021058972,2,2,1.0,0.0,1.0
5b065774-8a34-44a7-93c8-524558ef35e4,2,2,0.99,0.01,0.99
0471cdf9-0c2d-431c-b500-362cb6a4d993,2,2,1.0,0.0,1.0
331a98d7-7dec-421e-a65a-e91077f6516c,0,0,1.0,1.0,0.0
e6b14e36-abf8-4a78-ae12-1fcd1233654c,2,2,1.0,0.0,1.0
ca39bfe4-21a2-431c-89d4-c4ddb1900ec5,2,2,0.97,0.03,0.97
8d5205f1-e4c3-4457-99c5-168b3a61ad8b,2,2,1.0,0.0,1.0
d01d306a-329d-4354-8829-020f0c2b2f5d,2,2,1.0,0.0,1.0
d7abe646-e070-46ae-9edf-79ec4defcbde,2,2,1.0,0.0,1.0
f5947477-9b25-4d82-97ed-8f1209c2aed4,0,0,0.98,0.98,0.02
c7be4c30-1aeb-4c1c-bcc2-7992e2bd5581,2,2,0.98,0.02,0.98
f2fc0290-8889-494a-a583-c00b3cc5ac13,2,2,0.99,0.01,0.99
580c0f80-ed60-44f2-a3e2-bd84f2ddec3a,2,2,1.0,0.0,1.0
70a83110-6889-401d-af4c-1a51c53769e7,2,2,1.0,0.0,1.0
0bd83c6d-c8c0-4892-8a78-4904547a6122,2,2,1.0,0.0,1.0
64317d87-ae92-486d-a385-9cc6f531eba2,0,0,0.97,0.97,0.03
69443b99-072b-44ba-b1d5-b4e903342b28,2,2,1.0,0.0,1.0
af7b6301-40c3-41d6-a04b-384078237c0a,2,2,0.99,0.01,0.99
686beed1-b1be-462e-8fa6-3e323fe4b80f,2,2,1.0,0.0,1.0
ceac55bf-557c-4aa1-a3ed-f0a1a2344757,2,2,1.0,0.0,1.0
304f3d20-4780-475a-aca3-737664a6cc45,0,0,0.99,0.99,0.01
ddf54a58-f6b5-47ff-8147-7d29fd1468ea,2,2,1.0,0.0,1.0
7c4a4355-cdbf-44d3-8943-62d1abdcd440,2,2,1.0,0.0,1.0
219f0729-7b52-424a-b490-6bb53d8cac75,2,2,1.0,0.0,1.0
cb8108e1-6d21-4cd6-ad43-df4d1a8d1443,2,2,1.0,0.0,1.0
1624f3de-5970-40da-8426-81b27918ba1b,2,2,0.98,0.02,0.98
47a9f006-f46d-46ef-82f5-209f15b0e692,2,2,0.99,0.01,0.99
348be750-5a72-44c9-89ed-91ca8ee2c02f,2,2,0.99,0.01,0.99
710e4bac-c4f1-49c1-a199-fa6f1f643af0,2,2,1.0,0.0,1.0
8ac4c239-792a-4f16-bba9-e405d9165952,2,2,1.0,0.0,1.0
a0ae559a-4a95-415e-81e3-a1f27fc2d123,2,2,1.0,0.0,1.0
126ec446-1475-4a6f-8f14-b14de3330381,2,2,1.0,0.0,1.0
f787d08d-3095-4785-adb4-16f6ba8b8e85,2,2,1.0,0.0,1.0
29674094-daea-4fea-a0e8-9fdd1ee23aff,0,0,0.99,0.99,0.01
6e29c25b-1a39-46af-a32b-8cabab8c944e,2,2,0.97,0.03,0.97
90f289cb-3136-4c58-a199-66fe7fe041b9,2,2,1.0,0.0,1.0
6707388c-9a47-4ebd-93a9-b6220ab9bb4d,2,2,1.0,0.0,1.0
f62618a5-31cf-4591-8454-b0e1a10a7ca0,2,2,1.0,0.0,1.0
ef66f123-edb0-4709-8258-8c3fa7233745,2,2,1.0,0.0,1.0
e410aef3-04f8-4286-93c7-26f495e0b33d,2,2,0.99,0.01,0.99
47df1e8f-dc1b-4596-ba7c-4458d994941f,0,0,0.89,0.89,0.11
d65fb5d9-07e6-4daa-961c-6bcb09c558ae,2,2,0.99,0.01,0.99
3a73b34f-950a-49af-ab14-2156f2ec98ae,0,0,0.94,0.94,0.06
b04e6256-2110-4f23-99af-ff66de9a401b,0,0,0.99,0.99,0.01
761f7b41-b020-4d1d-9890-70759e14e5c0,2,2,0.99,0.01,0.99
b6a312d7-1413-42c0-a938-f324ce5644b1,2,2,1.0,0.0,1.0
5bb8c0e2-8f5c-4310-8283-29122d24b424,2,2,0.99,0.01,0.99
30f56dff-2a2b-4541-a006-6f70a7b37cc0,2,2,1.0,0.0,1.0
a063dff2-ee7a-4c46-81c8-823d2f0b350c,2,2,1.0,0.0,1.0
ea74b357-7be8-4f30-b603-7d49ee72ca8e,2,2,0.99,0.01,0.99
16e1f187-2c53-4092-ac1d-e2360a3bd361,2,2,0.99,0.01,0.99
6d7be11d-3539-41fc-842a-5b15d7844cb1,0,0,0.98,0.98,0.02
442603ae-35ac-4678-b7f7-a6e17d1d4146,2,2,1.0,0.0,1.0
6d130797-318f-48f7-9633-e4f3dce75b93,2,2,1.0,0.0,1.0
bd40e998-4e55-40e8-94ee-43864e088787,2,2,0.99,0.01,0.99
0b14de52-9fcf-4a60-a7d1-761dc7b4cd60,2,2,1.0,0.0,1.0
54738cba-8cd1-4692-a1b9-b02b8aca5496,2,2,1.0,0.0,1.0
ad3d1715-f112-4e93-889e-63673ebff90d,0,0,1.0,1.0,0.0
0f7534b8-a635-4505-b916-cfd930b95d65,2,2,0.99,0.01,0.99
3077925f-6a4d-4026-9360-483d20ce3c7c,0,0,0.96,0.96,0.04
adb8ec14-745a-4d70-a071-4b9a8b32b6e6,2,2,0.99,0.01,0.99
e9ee5ac0-cca8-4a4a-852f-b9bd45f5c42a,2,2,0.98,0.02,0.98
d1a87506-4215-4c31-b11f-9c0ad5ff83e7,2,2,1.0,0.0,1.0
ea1463a9-bead-41ac-a9ca-f84aa5cb4998,2,2,1.0,0.0,1.0
36d6fc6f-4348-4fdb-a76f-f726ae5d7040,2,2,1.0,0.0,1.0
9a6c317d-6c0b-470d-8a69-59b3313fb6e4,2,2,1.0,0.0,1.0
c258d8f3-358a-4276-96c3-2d53a02d6324,2,2,1.0,0.0,1.0
229d6038-b07b-4b37-bae2-6d989e8859cd,2,2,1.0,0.0,1.0
3eee345b-d435-4d87-9b20-f233f5ca820b,2,2,1.0,0.0,1.0
10aa39cd-cd9f-43f0-a8c4-9dafdfa2a2c8,2,2,1.0,0.0,1.0
79df81da-3f67-45a0-bb76-0ea472970052,0,0,0.93,0.93,0.07
c53b5bf7-4fb3-47b0-adf5-a316474fe928,2,2,0.98,0.02,0.98
26d439fa-0eb9-49cb-8409-af745b164c79,2,2,1.0,0.0,1.0
8944fdf6-9a33-4fd1-bd0d-c59483d3ece2,2,2,0.99,0.01,0.99
734e4aae-ccd2-41b4-a70c-46510ad40221,2,2,1.0,0.0,1.0
03bd02e2-2681-4bf7-bc08-e16670fb7a49,2,2,1.0,0.0,1.0
f0255e89-22ac-4a72-99c1-b3a26acde269,2,2,0.99,0.01,0.99
f6c19330-0b23-48c0-a2f2-51394a8735f6,2,2,1.0,0.0,1.0
a9b17658-9453-4324-9c09-b5c916d8a570,2,2,1.0,0.0,1.0
126dc3cb-fb00-45a6-9bb1-2ddb5fcfeb3c,2,2,1.0,0.0,1.0
591a9694-beab-4a38-b7d3-a0df146f288f,0,0,0.98,0.98,0.02
683a008a-28b7-4bef-90e3-af4762ea01ed,2,2,1.0,0.0,1.0
e4c16ceb-edf1-4a57-951b-d66f37927539,2,2,0.99,0.01,0.99
25c1d7bc-7462-4aba-856a-e3a17facae01,2,2,1.0,0.0,1.0
7061dc69-a639-44a3-b79f-aa8fb2c81838,2,2,0.93,0.07,0.93
c31af509-a48d-476f-b892-94de46da42b8,2,2,1.0,0.0,1.0
397a0ffd-0455-460f-9534-eb0c54a5f8f5,0,0,0.96,0.96,0.04
a7f35864-0d60-45dd-89ba-76c47c60ae4a,2,2,1.0,0.0,1.0
8cbfdfae-04d9-40f1-9a55-0c3f456bcf8a,2,2,0.97,0.03,0.97
92853ff5-345c-4f40-aac9-c860151dc660,2,2,0.99,0.01,0.99
0f1a8feb-e5d3-46f4-95fe-24f55621ebbc,2,2,1.0,0.0,1.0
088d0d97-991b-4f73-890d-15256050d96b,2,2,1.0,0.0,1.0
f80b850f-482c-4adf-8474-fd01e3bd2902,0,0,0.97,0.97,0.03
96212882-c8fd-4202-b733-d0e17da2ae78,0,0,1.0,1.0,0.0
b57dfc9c-715c-4b4c-8504-8640458d0a43,2,2,1.0,0.0,1.0
468b88e3-a726-4eb7-883d-de0704a3178b,2,2,1.0,0.0,1.0
0693c696-1c3e-400b-ad96-a7ec343c9ae9,0,0,0.99,0.99,0.01
9b67b802-2c6c-4bd2-91f0-a600729de432,2,2,0.99,0.01,0.99
7d92fb1a-ad68-4f1d-90ff-abf6e2d24dcf,0,0,0.99,0.99,0.01
542bdf28-8da3-4a49-9f55-f42996c408ed,2,2,1.0,0.0,1.0
cf6bf97a-a112-496b-af22-0b8c211b937c,2,2,1.0,0.0,1.0
538b8e19-d95e-45f9-a4e6-aa2efe8e9d08,2,2,1.0,0.0,1.0
2ab8d5de-d637-406d-bd55-46e792fe8281,2,2,1.0,0.0,1.0
0169654a-ae51-4d9a-86b8-a8f0c9b8d16f,0,0,0.96,0.96,0.04
2b3dd795-0463-41a9-89e4-dbcbea64824b,2,2,1.0,0.0,1.0
2103012e-125e-4a51-ae90-208be917eda3,2,2,1.0,0.0,1.0
